tag,model_name,model_id,modelVersion_name,modelVersion_id,modelVersion_url,modelVersion_trainedWords,model_download_count,baseModel
merge,Epic Mix - V4,27096,Ani-V2,96454,https://civitai.com/api/download/models/96454,[''],5410,SD 1.5
husbando,Epic Mix - V4,27096,Ani-V2,96454,https://civitai.com/api/download/models/96454,[''],5410,SD 1.5
base model,WyvernMix,5273,v9,96912,https://civitai.com/api/download/models/96912,[''],8391,SD 1.5
flexible,WyvernMix,5273,v9,96912,https://civitai.com/api/download/models/96912,[''],8391,SD 1.5
fantasy,WyvernMix,5273,v9,96912,https://civitai.com/api/download/models/96912,[''],8391,SD 1.5
portraits,WyvernMix,5273,v9,96912,https://civitai.com/api/download/models/96912,[''],8391,SD 1.5
realistic,WyvernMix,5273,v9,96912,https://civitai.com/api/download/models/96912,[''],8391,SD 1.5
photorealistic,Pirsus Epic Realism,56383,v2.1,96535,https://civitai.com/api/download/models/96535,[''],14669,SD 1.5
sexy,Pirsus Epic Realism,56383,v2.1,96535,https://civitai.com/api/download/models/96535,[''],14669,SD 1.5
female,Pirsus Epic Realism,56383,v2.1,96535,https://civitai.com/api/download/models/96535,[''],14669,SD 1.5
portrait,Pirsus Epic Realism,56383,v2.1,96535,https://civitai.com/api/download/models/96535,[''],14669,SD 1.5
style,Pirsus Epic Realism,56383,v2.1,96535,https://civitai.com/api/download/models/96535,[''],14669,SD 1.5
woman,Pirsus Epic Realism,56383,v2.1,96535,https://civitai.com/api/download/models/96535,[''],14669,SD 1.5
realistic,Pirsus Epic Realism,56383,v2.1,96535,https://civitai.com/api/download/models/96535,[''],14669,SD 1.5
landscape,Pirsus Epic Realism,56383,v2.1,96535,https://civitai.com/api/download/models/96535,[''],14669,SD 1.5
3d,kisaragi_mix,45757,v2.2,97186,https://civitai.com/api/download/models/97186,[''],12011,SD 1.5
person,kisaragi_mix,45757,v2.2,97186,https://civitai.com/api/download/models/97186,[''],12011,SD 1.5
photorealistic,kisaragi_mix,45757,v2.2,97186,https://civitai.com/api/download/models/97186,[''],12011,SD 1.5
mix,kisaragi_mix,45757,v2.2,97186,https://civitai.com/api/download/models/97186,[''],12011,SD 1.5
base model,kisaragi_mix,45757,v2.2,97186,https://civitai.com/api/download/models/97186,[''],12011,SD 1.5
model,kisaragi_mix,45757,v2.2,97186,https://civitai.com/api/download/models/97186,[''],12011,SD 1.5
photo,kisaragi_mix,45757,v2.2,97186,https://civitai.com/api/download/models/97186,[''],12011,SD 1.5
woman,kisaragi_mix,45757,v2.2,97186,https://civitai.com/api/download/models/97186,[''],12011,SD 1.5
girls,kisaragi_mix,45757,v2.2,97186,https://civitai.com/api/download/models/97186,[''],12011,SD 1.5
japanese,kisaragi_mix,45757,v2.2,97186,https://civitai.com/api/download/models/97186,[''],12011,SD 1.5
realistic,kisaragi_mix,45757,v2.2,97186,https://civitai.com/api/download/models/97186,[''],12011,SD 1.5
girl，,kisaragi_mix,45757,v2.2,97186,https://civitai.com/api/download/models/97186,[''],12011,SD 1.5
sexy,Meichidark_Mix,69158,Meichidark_MIX_3.8,97047,https://civitai.com/api/download/models/97047,[''],17840,SD 1.5
female,Meichidark_Mix,69158,Meichidark_MIX_3.8,97047,https://civitai.com/api/download/models/97047,[''],17840,SD 1.5
style,Meichidark_Mix,69158,Meichidark_MIX_3.8,97047,https://civitai.com/api/download/models/97047,[''],17840,SD 1.5
woman,Meichidark_Mix,69158,Meichidark_MIX_3.8,97047,https://civitai.com/api/download/models/97047,[''],17840,SD 1.5
fantasy,Meichidark_Mix,69158,Meichidark_MIX_3.8,97047,https://civitai.com/api/download/models/97047,[''],17840,SD 1.5
realistic,Meichidark_Mix,69158,Meichidark_MIX_3.8,97047,https://civitai.com/api/download/models/97047,[''],17840,SD 1.5
nsfw,Meichidark_Mix,69158,Meichidark_MIX_3.8,97047,https://civitai.com/api/download/models/97047,[''],17840,SD 1.5
2.5d,Meichidark_Mix,69158,Meichidark_MIX_3.8,97047,https://civitai.com/api/download/models/97047,[''],17840,SD 1.5
anime,啥玩意完犊子（大概是一种古早画风）- old fish,14978,23615-1438,96369,https://civitai.com/api/download/models/96369,[''],20847,SD 1.5
style,啥玩意完犊子（大概是一种古早画风）- old fish,14978,23615-1438,96369,https://civitai.com/api/download/models/96369,[''],20847,SD 1.5
art style,啥玩意完犊子（大概是一种古早画风）- old fish,14978,23615-1438,96369,https://civitai.com/api/download/models/96369,[''],20847,SD 1.5
illustration,啥玩意完犊子（大概是一种古早画风）- old fish,14978,23615-1438,96369,https://civitai.com/api/download/models/96369,[''],20847,SD 1.5
artstyle,啥玩意完犊子（大概是一种古早画风）- old fish,14978,23615-1438,96369,https://civitai.com/api/download/models/96369,[''],20847,SD 1.5
girl,Lyriel,22922,v1.6,72396,https://civitai.com/api/download/models/72396,[''],79621,SD 1.5
base model,Lyriel,22922,v1.6,72396,https://civitai.com/api/download/models/72396,[''],79621,SD 1.5
art style,Lyriel,22922,v1.6,72396,https://civitai.com/api/download/models/72396,[''],79621,SD 1.5
woman,Lyriel,22922,v1.6,72396,https://civitai.com/api/download/models/72396,[''],79621,SD 1.5
beautiful,Lyriel,22922,v1.6,72396,https://civitai.com/api/download/models/72396,[''],79621,SD 1.5
fantasy,Lyriel,22922,v1.6,72396,https://civitai.com/api/download/models/72396,[''],79621,SD 1.5
1boy,Lyriel,22922,v1.6,72396,https://civitai.com/api/download/models/72396,[''],79621,SD 1.5
1girl,Lyriel,22922,v1.6,72396,https://civitai.com/api/download/models/72396,[''],79621,SD 1.5
1man,Lyriel,22922,v1.6,72396,https://civitai.com/api/download/models/72396,[''],79621,SD 1.5
1guy,Lyriel,22922,v1.6,72396,https://civitai.com/api/download/models/72396,[''],79621,SD 1.5
girl,CyberRealistic ,15003,v3.1,89680,https://civitai.com/api/download/models/89680,[''],102076,SD 1.5
photorealistic,CyberRealistic ,15003,v3.1,89680,https://civitai.com/api/download/models/89680,[''],102076,SD 1.5
female,CyberRealistic ,15003,v3.1,89680,https://civitai.com/api/download/models/89680,[''],102076,SD 1.5
highly detailed,CyberRealistic ,15003,v3.1,89680,https://civitai.com/api/download/models/89680,[''],102076,SD 1.5
base model,CyberRealistic ,15003,v3.1,89680,https://civitai.com/api/download/models/89680,[''],102076,SD 1.5
beautiful,CyberRealistic ,15003,v3.1,89680,https://civitai.com/api/download/models/89680,[''],102076,SD 1.5
male,CyberRealistic ,15003,v3.1,89680,https://civitai.com/api/download/models/89680,[''],102076,SD 1.5
photorealism,CyberRealistic ,15003,v3.1,89680,https://civitai.com/api/download/models/89680,[''],102076,SD 1.5
realistic,CyberRealistic ,15003,v3.1,89680,https://civitai.com/api/download/models/89680,[''],102076,SD 1.5
character,Realistic Vision V2.0,4201,V2.0 (no VAE),29460,https://civitai.com/api/download/models/29460,"['analog style,modelshoot style,nsfw,nudity']",245694,SD 1.5
photorealistic,Realistic Vision V2.0,4201,V2.0 (no VAE),29460,https://civitai.com/api/download/models/29460,"['analog style,modelshoot style,nsfw,nudity']",245694,SD 1.5
anatomical,Realistic Vision V2.0,4201,V2.0 (no VAE),29460,https://civitai.com/api/download/models/29460,"['analog style,modelshoot style,nsfw,nudity']",245694,SD 1.5
cgi,Realistic Vision V2.0,4201,V2.0 (no VAE),29460,https://civitai.com/api/download/models/29460,"['analog style,modelshoot style,nsfw,nudity']",245694,SD 1.5
realistic,Realistic Vision V2.0,4201,V2.0 (no VAE),29460,https://civitai.com/api/download/models/29460,"['analog style,modelshoot style,nsfw,nudity']",245694,SD 1.5
semi-realistic,Realistic Vision V2.0,4201,V2.0 (no VAE),29460,https://civitai.com/api/download/models/29460,"['analog style,modelshoot style,nsfw,nudity']",245694,SD 1.5
psychedelic,Nouvis psychedelic model,1308,1.5,1392,https://civitai.com/api/download/models/1392,[''],263,SD 1.5
style,Nouvis psychedelic model,1308,1.5,1392,https://civitai.com/api/download/models/1392,[''],263,SD 1.5
anime,Anime Backgrounds,6417,1.0,7536,https://civitai.com/api/download/models/7536,['bganidusk'],679,SD 1.5
landscapes,Anime Backgrounds,6417,1.0,7536,https://civitai.com/api/download/models/7536,['bganidusk'],679,SD 1.5
pre-rendered backgrounds,Anime Backgrounds,6417,1.0,7536,https://civitai.com/api/download/models/7536,['bganidusk'],679,SD 1.5
sunset,Anime Backgrounds,6417,1.0,7536,https://civitai.com/api/download/models/7536,['bganidusk'],679,SD 1.5
vaporwave,Anime Backgrounds,6417,1.0,7536,https://civitai.com/api/download/models/7536,['bganidusk'],679,SD 1.5
background,Anime Backgrounds,6417,1.0,7536,https://civitai.com/api/download/models/7536,['bganidusk'],679,SD 1.5
electronics,djz Siliconpunk,7568,V21-768,8891,https://civitai.com/api/download/models/8891,['siliconpunk'],337,SD 2.1 768
style,djz Siliconpunk,7568,V21-768,8891,https://civitai.com/api/download/models/8891,['siliconpunk'],337,SD 2.1 768
circuits,djz Siliconpunk,7568,V21-768,8891,https://civitai.com/api/download/models/8891,['siliconpunk'],337,SD 2.1 768
silicon,djz Siliconpunk,7568,V21-768,8891,https://civitai.com/api/download/models/8891,['siliconpunk'],337,SD 2.1 768
siliconpunk,djz Siliconpunk,7568,V21-768,8891,https://civitai.com/api/download/models/8891,['siliconpunk'],337,SD 2.1 768
landscapes,This TF2 Map Does Not Exist,22487,v1,26849,https://civitai.com/api/download/models/26849,"['tf2map,team fortress 2,map,tf2 map']",135,SD 1.5
concept,This TF2 Map Does Not Exist,22487,v1,26849,https://civitai.com/api/download/models/26849,"['tf2map,team fortress 2,map,tf2 map']",135,SD 1.5
digital illustration,This TF2 Map Does Not Exist,22487,v1,26849,https://civitai.com/api/download/models/26849,"['tf2map,team fortress 2,map,tf2 map']",135,SD 1.5
video game,This TF2 Map Does Not Exist,22487,v1,26849,https://civitai.com/api/download/models/26849,"['tf2map,team fortress 2,map,tf2 map']",135,SD 1.5
tf2,This TF2 Map Does Not Exist,22487,v1,26849,https://civitai.com/api/download/models/26849,"['tf2map,team fortress 2,map,tf2 map']",135,SD 1.5
anime,WaifuBodyBlender-Mix,1692,V1,1838,https://civitai.com/api/download/models/1838,[''],245,SD 1.5
anime,Makise Kurisu -Character DBCP-,6647,Kurisu v1.0,7816,https://civitai.com/api/download/models/7816,"['kurisu,1girl']",92,Other
character,Makise Kurisu -Character DBCP-,6647,Kurisu v1.0,7816,https://civitai.com/api/download/models/7816,"['kurisu,1girl']",92,Other
paper,Midjourney Papercut,80,v1,90,https://civitai.com/api/download/models/90,['mdjrny-pprct'],5832,SD 1.5
style,Midjourney Papercut,80,v1,90,https://civitai.com/api/download/models/90,['mdjrny-pprct'],5832,SD 1.5
minimal,Eternos,1142,1.5-704,1162,https://civitai.com/api/download/models/1162,['romerorzeternos'],204,SD 1.5
surrealism,Eternos,1142,1.5-704,1162,https://civitai.com/api/download/models/1162,['romerorzeternos'],204,SD 1.5
base model,Eternos,1142,1.5-704,1162,https://civitai.com/api/download/models/1162,['romerorzeternos'],204,SD 1.5
junglepunk,djz Junglepunk-House V21,4006,0,4457,https://civitai.com/api/download/models/4457,['Junglepunk-House'],106,SD 2.1 768
house,djz Junglepunk-House V21,4006,0,4457,https://civitai.com/api/download/models/4457,['Junglepunk-House'],106,SD 2.1 768
style,djz Junglepunk-House V21,4006,0,4457,https://civitai.com/api/download/models/4457,['Junglepunk-House'],106,SD 2.1 768
base model,Johnson Diffusion Zenkai,47355,Beta1,51948,https://civitai.com/api/download/models/51948,[''],490,SD 2.1 768
johnson,Johnson Diffusion Zenkai,47355,Beta1,51948,https://civitai.com/api/download/models/51948,[''],490,SD 2.1 768
djz,Johnson Diffusion Zenkai,47355,Beta1,51948,https://civitai.com/api/download/models/51948,[''],490,SD 2.1 768
zenkai,Johnson Diffusion Zenkai,47355,Beta1,51948,https://civitai.com/api/download/models/51948,[''],490,SD 2.1 768
diffusion,Johnson Diffusion Zenkai,47355,Beta1,51948,https://civitai.com/api/download/models/51948,[''],490,SD 2.1 768
jdz,Johnson Diffusion Zenkai,47355,Beta1,51948,https://civitai.com/api/download/models/51948,[''],490,SD 2.1 768
abstract,Primeval Nova V2,4727,Primeval Nova V2,5408,https://civitai.com/api/download/models/5408,[''],397,SD 2.1 768
digital art,Primeval Nova V2,4727,Primeval Nova V2,5408,https://civitai.com/api/download/models/5408,[''],397,SD 2.1 768
style,Primeval Nova V2,4727,Primeval Nova V2,5408,https://civitai.com/api/download/models/5408,[''],397,SD 2.1 768
painterly,Primeval Nova V2,4727,Primeval Nova V2,5408,https://civitai.com/api/download/models/5408,[''],397,SD 2.1 768
style,djz Bit Dolphin,26320,v21,31514,https://civitai.com/api/download/models/31514,['bitdolphin'],44,SD 2.1 768
dolphin,djz Bit Dolphin,26320,v21,31514,https://civitai.com/api/download/models/31514,['bitdolphin'],44,SD 2.1 768
bit,djz Bit Dolphin,26320,v21,31514,https://civitai.com/api/download/models/31514,['bitdolphin'],44,SD 2.1 768
djz,djz Bit Dolphin,26320,v21,31514,https://civitai.com/api/download/models/31514,['bitdolphin'],44,SD 2.1 768
anime,WaifuProtogen,3994,1,4443,https://civitai.com/api/download/models/4443,[''],170,SD 1.5
base model,WaifuProtogen,3994,1,4443,https://civitai.com/api/download/models/4443,[''],170,SD 1.5
renaissance,DreamlabsOil_v2,50718,v2,55228,https://civitai.com/api/download/models/55228,"['oil painting style,oil painting']",1770,SD 1.5
medieval,DreamlabsOil_v2,50718,v2,55228,https://civitai.com/api/download/models/55228,"['oil painting style,oil painting']",1770,SD 1.5
oil painting,DreamlabsOil_v2,50718,v2,55228,https://civitai.com/api/download/models/55228,"['oil painting style,oil painting']",1770,SD 1.5
style,DreamlabsOil_v2,50718,v2,55228,https://civitai.com/api/download/models/55228,"['oil painting style,oil painting']",1770,SD 1.5
painting,DreamlabsOil_v2,50718,v2,55228,https://civitai.com/api/download/models/55228,"['oil painting style,oil painting']",1770,SD 1.5
oil pastel,DreamlabsOil_v2,50718,v2,55228,https://civitai.com/api/download/models/55228,"['oil painting style,oil painting']",1770,SD 1.5
oil,DreamlabsOil_v2,50718,v2,55228,https://civitai.com/api/download/models/55228,"['oil painting style,oil painting']",1770,SD 1.5
retro,Blade Runner // Retro Gaming,83265,v1.0,88482,https://civitai.com/api/download/models/88482,['p1xbladerunner'],93,SD 1.5
style,Blade Runner // Retro Gaming,83265,v1.0,88482,https://civitai.com/api/download/models/88482,['p1xbladerunner'],93,SD 1.5
game,Blade Runner // Retro Gaming,83265,v1.0,88482,https://civitai.com/api/download/models/88482,['p1xbladerunner'],93,SD 1.5
retro gaming,Blade Runner // Retro Gaming,83265,v1.0,88482,https://civitai.com/api/download/models/88482,['p1xbladerunner'],93,SD 1.5
mecha,The Mechwarrior RPG Art 1990's,7402,The Mechwarrior RPG Art 1990'sThe Mechwarrior RPG Art 1990's V 1.0,8699,https://civitai.com/api/download/models/8699,['themechwarriorrpgart'],142,SD 1.5
games,The Mechwarrior RPG Art 1990's,7402,The Mechwarrior RPG Art 1990'sThe Mechwarrior RPG Art 1990's V 1.0,8699,https://civitai.com/api/download/models/8699,['themechwarriorrpgart'],142,SD 1.5
roleplaying games,The Mechwarrior RPG Art 1990's,7402,The Mechwarrior RPG Art 1990'sThe Mechwarrior RPG Art 1990's V 1.0,8699,https://civitai.com/api/download/models/8699,['themechwarriorrpgart'],142,SD 1.5
rpg,The Mechwarrior RPG Art 1990's,7402,The Mechwarrior RPG Art 1990'sThe Mechwarrior RPG Art 1990's V 1.0,8699,https://civitai.com/api/download/models/8699,['themechwarriorrpgart'],142,SD 1.5
photorealistic,NextPhoto,84335,v2.0,100637,https://civitai.com/api/download/models/100637,"['A perfect photo,A poorly lit photo,A perfect closeup photo']",15328,SD 1.5
photo,NextPhoto,84335,v2.0,100637,https://civitai.com/api/download/models/100637,"['A perfect photo,A poorly lit photo,A perfect closeup photo']",15328,SD 1.5
style,NextPhoto,84335,v2.0,100637,https://civitai.com/api/download/models/100637,"['A perfect photo,A poorly lit photo,A perfect closeup photo']",15328,SD 1.5
easy,NextPhoto,84335,v2.0,100637,https://civitai.com/api/download/models/100637,"['A perfect photo,A poorly lit photo,A perfect closeup photo']",15328,SD 1.5
sexy,Babes Kissable Lips,26566,1,31802,https://civitai.com/api/download/models/31802,"['samdoesart style,thepit style,orwel style,cherrymouse style']",1482,Other
babes,Babes Kissable Lips,26566,1,31802,https://civitai.com/api/download/models/31802,"['samdoesart style,thepit style,orwel style,cherrymouse style']",1482,Other
base model,Babes Kissable Lips,26566,1,31802,https://civitai.com/api/download/models/31802,"['samdoesart style,thepit style,orwel style,cherrymouse style']",1482,Other
thick lips,Babes Kissable Lips,26566,1,31802,https://civitai.com/api/download/models/31802,"['samdoesart style,thepit style,orwel style,cherrymouse style']",1482,Other
big lips,Babes Kissable Lips,26566,1,31802,https://civitai.com/api/download/models/31802,"['samdoesart style,thepit style,orwel style,cherrymouse style']",1482,Other
lips,Babes Kissable Lips,26566,1,31802,https://civitai.com/api/download/models/31802,"['samdoesart style,thepit style,orwel style,cherrymouse style']",1482,Other
anime,DonutHoleMix 甜甜圈,78433,v1.0,83231,https://civitai.com/api/download/models/83231,[''],3283,SD 1.5
base model,DonutHoleMix 甜甜圈,78433,v1.0,83231,https://civitai.com/api/download/models/83231,[''],3283,SD 1.5
rrr,Ram Charan (RRR),5665,V1,6590,https://civitai.com/api/download/models/6590,['sks person'],88,SD 1.5
ram charan,Ram Charan (RRR),5665,V1,6590,https://civitai.com/api/download/models/6590,['sks person'],88,SD 1.5
actor,Ram Charan (RRR),5665,V1,6590,https://civitai.com/api/download/models/6590,['sks person'],88,SD 1.5
celebrity,Ram Charan (RRR),5665,V1,6590,https://civitai.com/api/download/models/6590,['sks person'],88,SD 1.5
anime,OrangeCocoa 50/50 Mix,4355,1.1.0,4938,https://civitai.com/api/download/models/4938,[''],7629,SD 1.5
orangecocoa,OrangeCocoa 50/50 Mix,4355,1.1.0,4938,https://civitai.com/api/download/models/4938,[''],7629,SD 1.5
orange,OrangeCocoa 50/50 Mix,4355,1.1.0,4938,https://civitai.com/api/download/models/4938,[''],7629,SD 1.5
yohan diffusion,OrangeCocoa 50/50 Mix,4355,1.1.0,4938,https://civitai.com/api/download/models/4938,[''],7629,SD 1.5
cocoa,OrangeCocoa 50/50 Mix,4355,1.1.0,4938,https://civitai.com/api/download/models/4938,[''],7629,SD 1.5
abyss,OrangeCocoa 50/50 Mix,4355,1.1.0,4938,https://civitai.com/api/download/models/4938,[''],7629,SD 1.5
orangemix,OrangeCocoa 50/50 Mix,4355,1.1.0,4938,https://civitai.com/api/download/models/4938,[''],7629,SD 1.5
corneo,OrangeCocoa 50/50 Mix,4355,1.1.0,4938,https://civitai.com/api/download/models/4938,[''],7629,SD 1.5
anime,Esuna,46291,v2,51986,https://civitai.com/api/download/models/51986,[''],900,SD 1.5
character,Esuna,46291,v2,51986,https://civitai.com/api/download/models/51986,[''],900,SD 1.5
kiriko,Esuna,46291,v2,51986,https://civitai.com/api/download/models/51986,[''],900,SD 1.5
d.va,Esuna,46291,v2,51986,https://civitai.com/api/download/models/51986,[''],900,SD 1.5
brigitte,Esuna,46291,v2,51986,https://civitai.com/api/download/models/51986,[''],900,SD 1.5
tracer,Esuna,46291,v2,51986,https://civitai.com/api/download/models/51986,[''],900,SD 1.5
girls,Esuna,46291,v2,51986,https://civitai.com/api/download/models/51986,[''],900,SD 1.5
overwatch,Esuna,46291,v2,51986,https://civitai.com/api/download/models/51986,[''],900,SD 1.5
video game,Esuna,46291,v2,51986,https://civitai.com/api/download/models/51986,[''],900,SD 1.5
women,Esuna,46291,v2,51986,https://civitai.com/api/download/models/51986,[''],900,SD 1.5
mei,Esuna,46291,v2,51986,https://civitai.com/api/download/models/51986,[''],900,SD 1.5
anime,GentleMix,74073,v1.0,78797,https://civitai.com/api/download/models/78797,[''],578,SD 1.5
female,GentleMix,74073,v1.0,78797,https://civitai.com/api/download/models/78797,[''],578,SD 1.5
style,GentleMix,74073,v1.0,78797,https://civitai.com/api/download/models/78797,[''],578,SD 1.5
anime,ClearVAE,22354,v2.3,88156,https://civitai.com/api/download/models/88156,[''],43134,SD 1.5
style,ClearVAE,22354,v2.3,88156,https://civitai.com/api/download/models/88156,[''],43134,SD 1.5
artstyle,ClearVAE,22354,v2.3,88156,https://civitai.com/api/download/models/88156,[''],43134,SD 1.5
